#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
Chr1	164500000	165000000	0.561566	0.438434	139472	109536	109681	141311	0	0	500000
Chr1	165000000	165500000	0.570206	0.429794	139399	106102	108795	145704	0	0	500000
Chr1	165500000	166000000	0.560012	0.439988	137330	109050	110944	142676	0	0	500000
Chr1	166000000	166500000	0.553744	0.446256	137344	112784	110344	139528	0	0	500000
Chr1	166500000	167000000	0.552064	0.446936	135774	112854	110614	140258	500	0	500000
Chr1	167000000	167500000	0.562892	0.436108	137909	108535	109519	143537	500	0	500000
Chr1	167500000	168000000	0.566260	0.433740	140384	107413	109457	142746	0	0	500000
Chr1	168000000	168500000	0.555656	0.444344	141051	111138	111034	136777	0	0	500000
Chr1	168500000	169000000	0.562970	0.436030	141385	108430	109585	140100	500	0	500000
Chr1	169000000	169500000	0.573492	0.426508	145616	105471	107783	141130	0	0	500000
Chr1	169500000	170000000	0.570056	0.429944	144772	107983	106989	140256	0	0	500000
Chr1	170000000	170500000	0.566522	0.433478	137767	110616	106123	145494	0	0	500000
Chr1	170500000	171000000	0.560706	0.438294	135782	108686	110461	144571	500	0	500000
Chr1	171000000	171500000	0.562188	0.437812	144170	109251	109655	136924	0	0	500000
Chr1	171500000	172000000	0.563426	0.435574	142242	110787	107000	139471	500	0	500000
Chr1	172000000	172500000	0.559812	0.440188	138808	108722	111372	141098	0	0	500000
Chr1	172500000	173000000	0.558744	0.441256	139511	109269	111359	139861	0	0	500000
Chr1	173000000	173500000	0.558314	0.441686	137879	111110	109733	141278	0	0	500000
Chr1	173500000	174000000	0.555484	0.443516	138486	109206	112552	139256	500	0	500000
Chr1	174000000	174500000	0.562864	0.437136	140228	109617	108951	141204	0	0	500000
Chr1	174500000	175000000	0.560186	0.438814	139470	111847	107560	140623	500	0	500000
Chr1	175000000	175500000	0.563456	0.436544	138814	109081	109191	142914	0	0	500000
Chr1	175500000	176000000	0.563216	0.435784	143590	109828	108064	138018	500	0	500000
Chr1	176000000	176500000	0.563732	0.436268	138164	108067	110067	143702	0	0	500000
Chr1	176500000	177000000	0.573716	0.426284	140400	104738	108404	146458	0	0	500000
Chr1	177000000	177500000	0.566880	0.433120	140210	108845	107715	143230	0	0	500000
Chr1	177500000	178000000	0.550650	0.447350	135917	112591	111084	139408	1000	0	500000
Chr1	178000000	178500000	0.552044	0.446956	135897	110580	112898	140125	500	0	500000
Chr1	178500000	179000000	0.551384	0.448616	138280	112663	111645	137412	0	0	500000
Chr1	179000000	179500000	0.545776	0.454224	134839	113185	113927	138049	0	0	500000
Chr1	179500000	180000000	0.547714	0.451286	137572	111683	113960	136285	500	0	500000
Chr1	180000000	180500000	0.548420	0.451580	136532	110784	115006	137678	0	0	500000
Chr1	180500000	181000000	0.552164	0.445836	139284	111484	111434	136798	1000	0	500000
Chr1	181000000	181500000	0.563754	0.436246	138983	109025	109098	142894	0	0	500000
Chr1	181500000	182000000	0.566876	0.432124	143220	109682	106380	140218	500	0	500000
Chr1	182000000	182500000	0.573630	0.426370	140663	105724	107461	146152	0	0	500000
Chr1	182500000	183000000	0.559500	0.439500	139786	110428	109322	139964	500	0	500000
Chr1	183000000	183500000	0.563082	0.435918	140803	107441	110518	140738	500	0	500000
Chr1	183500000	184000000	0.560116	0.439884	139779	109581	110361	140279	0	0	500000
Chr1	184000000	184500000	0.555264	0.442736	139083	110759	110609	138549	1000	0	500000
Chr1	184500000	185000000	0.551882	0.448118	140167	111811	112248	135774	0	0	500000
Chr1	185000000	185500000	0.558958	0.441042	139830	110569	109952	139649	0	0	500000
Chr1	185500000	186000000	0.541586	0.457414	135596	116016	112691	135197	500	0	500000
Chr1	186000000	186500000	0.547364	0.452636	139120	113410	112908	134562	0	0	500000
Chr1	186500000	187000000	0.561582	0.438418	136524	110165	109044	144267	0	0	500000
Chr1	187000000	187500000	0.562276	0.437724	138824	109243	109619	142314	0	0	500000
Chr1	187500000	188000000	0.550168	0.449832	137268	112412	112504	137816	0	0	500000
Chr1	188000000	188500000	0.563188	0.436812	143281	107723	110683	138313	0	0	500000
Chr1	188500000	189000000	0.550742	0.449258	138876	112689	111940	136495	0	0	500000
Chr1	189000000	189500000	0.552578	0.447422	136593	110761	112950	139696	0	0	500000
Chr1	189500000	190000000	0.548112	0.450888	137136	112921	112523	136920	500	0	500000
Chr1	190000000	190500000	0.545684	0.454316	138287	115196	111962	134555	0	0	500000
Chr1	190500000	191000000	0.567390	0.430610	141293	108430	106875	142402	1000	0	500000
Chr1	191000000	191500000	0.554750	0.445250	137836	112203	110422	139539	0	0	500000
Chr1	191500000	192000000	0.565812	0.434188	137613	107798	109296	145293	0	0	500000
Chr1	192000000	192500000	0.563012	0.435988	138521	107878	110116	142985	500	0	500000
Chr1	192500000	193000000	0.559896	0.440104	143616	106915	113137	136332	0	0	500000
Chr1	193000000	193500000	0.564026	0.435974	141262	108980	109007	140751	0	0	500000
Chr1	193500000	194000000	0.566526	0.433474	141612	107497	109240	141651	0	0	500000
Chr1	194000000	194500000	0.558776	0.441224	140154	110553	110059	139234	0	0	500000
Chr1	194500000	195000000	0.551964	0.448036	137086	111228	112790	138896	0	0	500000
Chr1	195000000	195500000	0.557022	0.442978	140062	109938	111551	138449	0	0	500000
Chr1	195500000	196000000	0.547812	0.452188	139485	114654	111440	134421	0	0	500000
Chr1	196000000	196500000	0.559658	0.439342	137842	108046	111625	141987	500	0	500000
Chr1	196500000	197000000	0.559242	0.440758	139867	109930	110449	139754	0	0	500000
Chr1	197000000	197500000	0.558018	0.440982	142256	110372	110119	136753	500	0	500000
Chr1	197500000	198000000	0.551522	0.448478	138953	111722	112517	136808	0	0	500000
Chr1	198000000	198500000	0.569676	0.428324	142528	106837	107325	142310	1000	0	500000
Chr1	198500000	199000000	0.573026	0.426974	139281	105401	108086	147232	0	0	500000
Chr1	199000000	199500000	0.565170	0.433830	139707	107539	109376	142878	500	0	500000
Chr1	199500000	200000000	0.565634	0.434366	138436	108795	108388	144381	0	0	500000
Chr1	200000000	200500000	0.569538	0.429462	144358	107925	106806	140411	500	0	500000
Chr1	200500000	201000000	0.555732	0.444268	139566	111538	110596	138300	0	0	500000
Chr1	201000000	201500000	0.565978	0.434022	141059	106778	110233	141930	0	0	500000
Chr1	201500000	202000000	0.556856	0.442144	139740	110926	110146	138688	500	0	500000
Chr1	202000000	202500000	0.546468	0.452532	136915	115620	110646	136319	500	0	500000
Chr1	202500000	203000000	0.553524	0.445476	139434	112913	109825	137328	500	0	500000
Chr1	203000000	203500000	0.556242	0.443758	138933	109709	112170	139188	0	0	500000
Chr1	203500000	204000000	0.561522	0.437478	140793	109511	109228	139968	500	0	500000
Chr1	204000000	204500000	0.554746	0.445254	136044	110470	112157	141329	0	0	500000
Chr1	204500000	205000000	0.567244	0.432756	143813	109460	106918	139809	0	0	500000
Chr1	205000000	205500000	0.562878	0.436122	141701	109725	108336	139738	500	0	500000
Chr1	205500000	206000000	0.564504	0.435496	138926	106647	111101	143326	0	0	500000
Chr1	206000000	206500000	0.555502	0.443498	137194	109957	111792	140557	500	0	500000
Chr1	206500000	207000000	0.567798	0.432202	139744	107506	108595	144155	0	0	500000
Chr1	207000000	207500000	0.554996	0.445004	138400	109975	112527	139098	0	0	500000
Chr1	207500000	208000000	0.562804	0.437196	140191	109658	108940	141211	0	0	500000
Chr1	208000000	208500000	0.555380	0.444620	140450	111470	110840	137240	0	0	500000
Chr1	208500000	209000000	0.554976	0.444024	140555	112265	109747	136933	500	0	500000
Chr1	209000000	209500000	0.554662	0.443338	140480	111763	109906	136851	1000	0	500000
Chr1	209500000	210000000	0.566048	0.431952	142888	107985	107991	140136	1000	0	500000
Chr1	210000000	210500000	0.563630	0.435370	140685	106274	111411	141130	500	0	500000
Chr1	210500000	211000000	0.559458	0.439542	138451	109940	109831	141278	500	0	500000
Chr1	211000000	211500000	0.538706	0.461294	136122	114910	115737	133231	0	0	500000
Chr1	211500000	212000000	0.568124	0.431876	144487	108999	106939	139575	0	0	500000
Chr1	212000000	212500000	0.563918	0.436082	138235	107119	110922	143724	0	0	500000
Chr1	212500000	213000000	0.549190	0.450810	136384	112810	112595	138211	0	0	500000
Chr1	213000000	213500000	0.548576	0.449424	137039	111526	113186	137249	1000	0	500000
Chr1	213500000	214000000	0.554576	0.445424	140228	112310	110402	137060	0	0	500000
Chr1	214000000	214500000	0.548344	0.450656	141847	114424	110904	132325	500	0	500000
Chr1	214500000	215000000	0.537430	0.462570	137197	117694	113591	131518	0	0	500000
Chr1	215000000	215500000	0.561346	0.438654	140434	110410	108917	140239	0	0	500000
Chr1	215500000	216000000	0.552982	0.447018	136378	110744	112765	140113	0	0	500000
Chr1	216000000	216500000	0.544646	0.453354	136239	112925	113752	136084	1000	0	500000
Chr1	216500000	217000000	0.548860	0.450140	136862	113307	111763	137568	500	0	500000
Chr1	217000000	217500000	0.547578	0.451422	135910	112577	113134	137879	500	0	500000
Chr1	217500000	218000000	0.560956	0.439044	137498	110435	109087	142980	0	0	500000
Chr1	218000000	218500000	0.565788	0.433212	137186	108549	108057	145708	500	0	500000
Chr1	218500000	219000000	0.561068	0.438932	137850	108953	110513	142684	0	0	500000
Chr1	219000000	219500000	0.551080	0.448920	136991	112616	111844	138549	0	0	500000
Chr1	219500000	220000000	0.556078	0.443922	139949	108985	112976	138090	0	0	500000
Chr1	220000000	220500000	0.546160	0.453840	136301	111842	115078	136779	0	0	500000
Chr1	220500000	221000000	0.541712	0.458288	135524	115319	113825	135332	0	0	500000
Chr1	221000000	221500000	0.558752	0.441248	142967	111028	109596	136409	0	0	500000
Chr1	221500000	222000000	0.555166	0.444834	140431	110579	111838	137152	0	0	500000
Chr1	222000000	222500000	0.569948	0.430052	143442	108421	106605	141532	0	0	500000
Chr1	222500000	223000000	0.547170	0.451830	135072	112607	113308	138513	500	0	500000
Chr1	223000000	223500000	0.557452	0.442548	138979	110890	110384	139747	0	0	500000
Chr1	223500000	224000000	0.551316	0.448684	137991	113682	110660	137667	0	0	500000
Chr1	224000000	224500000	0.558898	0.441102	140127	111735	108816	139322	0	0	500000
Chr1	224500000	225000000	0.542868	0.457132	137663	114616	113950	133771	0	0	500000
Chr1	225000000	225500000	0.559438	0.440562	137578	110555	109726	142141	0	0	500000
Chr1	225500000	226000000	0.562056	0.437944	140728	110895	108077	140300	0	0	500000
Chr1	226000000	226500000	0.553732	0.446268	139240	111210	111924	137626	0	0	500000
Chr1	226500000	227000000	0.550594	0.449406	136425	112124	112579	138872	0	0	500000
Chr1	227000000	227500000	0.544864	0.454136	136896	114298	112770	135536	500	0	500000
Chr1	227500000	228000000	0.542322	0.455678	134852	113330	114509	136309	1000	0	500000
Chr1	228000000	228500000	0.550616	0.449384	136509	111857	112835	138799	0	0	500000
Chr1	228500000	229000000	0.544900	0.455100	137509	113431	114119	134941	0	0	500000
Chr1	229000000	229500000	0.545560	0.454440	136949	114341	112879	135831	0	0	500000
Chr1	229500000	230000000	0.540822	0.458178	136230	116104	112985	134181	500	0	500000
Chr1	230000000	230500000	0.548394	0.451606	136492	114136	111667	137705	0	0	500000
Chr1	230500000	231000000	0.558978	0.441022	141505	111083	109428	137984	0	0	500000
Chr1	231000000	231500000	0.557938	0.442062	139134	110319	110712	139835	0	0	500000
Chr1	231500000	232000000	0.543400	0.456600	135551	115060	113240	136149	0	0	500000
Chr1	232000000	232500000	0.545562	0.452438	138939	113392	112827	133842	1000	0	500000
Chr1	232500000	233000000	0.538140	0.461860	134419	115758	115172	134651	0	0	500000
Chr1	233000000	233500000	0.544322	0.454678	138744	115193	112146	133417	500	0	500000
Chr1	233500000	234000000	0.544224	0.455776	135176	113066	114822	136936	0	0	500000
Chr1	234000000	234500000	0.537898	0.462102	137244	115730	115321	131705	0	0	500000
Chr1	234500000	235000000	0.549508	0.450492	139311	116034	109212	135443	0	0	500000
Chr1	235000000	235500000	0.537190	0.462810	134007	116527	114878	134588	0	0	500000
Chr1	235500000	236000000	0.523390	0.475610	132843	118377	119428	128852	500	0	500000
Chr1	236000000	236500000	0.533856	0.465144	131588	115477	117095	135340	500	0	500000
Chr1	236500000	237000000	0.528364	0.470636	133688	117833	117485	130494	500	0	500000
Chr1	237000000	237500000	0.521126	0.477874	130624	120930	118007	129939	500	0	500000
Chr1	237500000	238000000	0.533738	0.466262	132150	116762	116369	134719	0	0	500000
Chr1	238000000	238500000	0.531906	0.468094	127677	114679	119368	138276	0	0	500000
Chr1	238500000	239000000	0.509780	0.488220	125663	119543	124567	129227	1000	0	500000
Chr1	239000000	239500000	0.503082	0.496918	125003	125077	123382	126538	0	0	500000
Chr1	239500000	240000000	0.525488	0.474512	132367	118894	118362	130377	0	0	500000
Chr1	240000000	240500000	0.530656	0.468344	134938	118620	115552	130390	500	0	500000
Chr1	240500000	241000000	0.527092	0.471908	131971	117902	118052	131575	500	0	500000
Chr1	241000000	241500000	0.522788	0.477212	131226	118421	120185	130168	0	0	500000
Chr1	241500000	242000000	0.509340	0.490660	125367	120283	125047	129303	0	0	500000
Chr1	242000000	242500000	0.501756	0.497244	121743	121285	127337	129135	500	0	500000
Chr1	242500000	243000000	0.512978	0.486022	127094	120818	122193	129395	500	0	500000
Chr1	243000000	243500000	0.512456	0.487544	127868	121414	122358	128360	0	0	500000
Chr1	243500000	244000000	0.530122	0.469878	132958	117798	117141	132103	0	0	500000
Chr1	244000000	244500000	0.524806	0.475194	130015	117086	120511	132388	0	0	500000
Chr1	244500000	245000000	0.517204	0.482796	128185	120494	120904	130417	0	0	500000
Chr1	245000000	245500000	0.518280	0.481720	131372	120797	120063	127768	0	0	500000
Chr1	245500000	246000000	0.522548	0.477452	132694	119758	118968	128580	0	0	500000
Chr1	246000000	246500000	0.534194	0.465806	131232	114756	118147	135865	0	0	500000
Chr1	246500000	247000000	0.524796	0.474204	131579	118604	118498	130819	500	0	500000
Chr1	247000000	247500000	0.519148	0.480852	131500	121374	119052	128074	0	0	500000
Chr1	247500000	248000000	0.513360	0.485640	126172	120522	122298	130508	500	0	500000
Chr1	248000000	248500000	0.508590	0.491410	130628	122172	123533	123667	0	0	500000
Chr1	248500000	249000000	0.505920	0.494080	129594	125413	121627	123366	0	0	500000
Chr1	249000000	249500000	0.516320	0.482680	127741	118871	122469	130419	500	0	500000
Chr1	249500000	250000000	0.511520	0.487480	126152	121636	122104	129608	500	0	500000
Chr1	250000000	250500000	0.517514	0.482486	127568	120669	120574	131189	0	0	500000
Chr1	250500000	251000000	0.504600	0.495400	128119	124274	123426	124181	0	0	500000
Chr1	251000000	251500000	0.514126	0.484874	128091	120501	121936	128972	500	0	500000
Chr1	251500000	252000000	0.501956	0.498044	127674	125833	123189	123304	0	0	500000
Chr1	252000000	252500000	0.511834	0.488166	128312	121506	122577	127605	0	0	500000
Chr1	252500000	253000000	0.503398	0.496602	123155	124321	123980	128544	0	0	500000
Chr1	253000000	253500000	0.496978	0.502022	123982	124820	126191	124507	500	0	500000
Chr1	253500000	254000000	0.502048	0.497952	125829	124825	124151	125195	0	0	500000
Chr1	254000000	254500000	0.492056	0.506944	122269	126915	126557	123759	500	0	500000
Chr1	254500000	255000000	0.498518	0.501482	126575	125618	125123	122684	0	0	500000
Chr1	255000000	255500000	0.501804	0.498196	123505	123744	125354	127397	0	0	500000
Chr1	255500000	256000000	0.498124	0.501876	123683	125610	125328	125379	0	0	500000
Chr1	256000000	256500000	0.514848	0.485152	127821	121153	121423	129603	0	0	500000
Chr1	256500000	257000000	0.489392	0.510608	125147	128918	126386	119549	0	0	500000
Chr1	257000000	257500000	0.481570	0.518430	123862	130091	129124	116923	0	0	500000
Chr1	257500000	258000000	0.480974	0.518026	117984	130779	128234	122503	500	0	500000
Chr1	258000000	258500000	0.494960	0.504040	123752	125991	126029	123728	500	0	500000
Chr1	258500000	259000000	0.487544	0.512456	122935	128080	128148	120837	0	0	500000
Chr1	259000000	259500000	0.490378	0.509622	120214	127206	127605	124975	0	0	500000
Chr1	259500000	260000000	0.489994	0.509006	122527	126517	127986	122470	500	0	500000
Chr1	260000000	260500000	0.498738	0.501262	124357	124747	125884	125012	0	0	500000
Chr1	260500000	261000000	0.528198	0.471802	129878	118991	116910	134221	0	0	500000
Chr1	261000000	261500000	0.541652	0.456348	136547	113767	114407	134279	1000	0	500000
Chr1	261500000	262000000	0.535068	0.464932	134475	114943	117523	133059	0	0	500000
Chr1	262000000	262500000	0.525744	0.474256	131378	118964	118164	131494	0	0	500000
Chr1	262500000	263000000	0.529772	0.469228	132179	118300	116314	132707	500	0	500000
Chr1	263000000	263500000	0.529518	0.470482	132310	117663	117578	132449	0	0	500000
Chr1	263500000	264000000	0.529700	0.469300	133248	117471	117179	131602	500	0	500000
Chr1	264000000	264500000	0.535620	0.462380	134646	114152	117038	133164	1000	0	500000
Chr1	264500000	265000000	0.535794	0.464206	134102	115867	116236	133795	0	0	500000
Chr1	265000000	265500000	0.540834	0.459166	135216	113944	115639	135201	0	0	500000
Chr1	265500000	266000000	0.537636	0.460364	134063	114722	115460	134755	1000	0	500000
Chr1	266000000	266500000	0.533760	0.465240	134058	116145	116475	132822	500	0	500000
Chr1	266500000	267000000	0.520564	0.479436	130559	120786	118932	129723	0	0	500000
Chr1	267000000	267500000	0.514034	0.483966	130295	120545	121438	126722	1000	0	500000
Chr1	267500000	268000000	0.494422	0.505578	122471	125314	127475	124740	0	0	500000
Chr1	268000000	268500000	0.487276	0.511724	120739	126566	129296	122899	500	0	500000
Chr1	268500000	269000000	0.488996	0.511004	124793	127936	127566	119705	0	0	500000
Chr1	269000000	269500000	0.496436	0.503564	126711	124866	126916	121507	0	0	500000
Chr1	269500000	270000000	0.494892	0.505108	125071	126475	126079	122375	0	0	500000
Chr1	270000000	270500000	0.489102	0.510898	122563	127505	127944	121988	0	0	500000
Chr1	270500000	271000000	0.481138	0.517862	122613	127577	131354	117956	500	0	500000
Chr1	271000000	271500000	0.491618	0.508382	121534	126155	128036	124275	0	0	500000
Chr1	271500000	272000000	0.476612	0.523388	123320	131874	129820	114986	0	0	500000
Chr1	272000000	272500000	0.491086	0.506914	125308	128838	124619	120235	1000	0	500000
Chr1	272500000	273000000	0.499108	0.500892	123558	125924	124522	125996	0	0	500000
Chr1	273000000	273500000	0.461862	0.536138	110966	136503	131566	119965	1000	0	500000
Chr1	273500000	274000000	0.477626	0.522374	120432	129730	131457	118381	0	0	500000
Chr1	274000000	274500000	0.457392	0.542608	115326	134513	136791	113370	0	0	500000
Chr1	274500000	275000000	0.438346	0.559654	110239	141631	138196	108934	1000	0	500000
